num_course,dat_course,cod_taxi,cod_client,typ_client,typ_chauffeur,offre_commerciale,note_eval,commentaire,sentiment_global,categorie,sentiment_categorie,verbatim_cle
297662544,2024-04-26,11929,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"Je constate avec mécontentement avoir été débité de soixante euros pour ma course en taxi G7 de l'aéroport de Paris - Charles-de-Gaulle à Paris rive droite, alors que le tarif réglementaire-est de 56 euros.",-1.0,PRIX_FACTURATION,-1.0,"Je constate avec mécontentement avoir été débité de soixante euros pour ma course en taxi G7 de l'aéroport de Paris - Charles-de-Gaulle à Paris rive droite, alors que le tarif réglementaire-est de 56 euros."
297878952,2024-05-01,9825,710218,16-CLUB AFFAIRES PREMIUM OCCASIONNEL,Club affaires,Club Affaires,5.00,Super chauffeur que ce Nicolas,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Super chauffeur que ce Nicolas
297880320,2024-05-01,2324,695331,91-G7+ ET G7VAN,Service,Grand Public,2.00,Un siège très sale et le chauffeur ne s'excuse pas! Ne sait même pas nettoyer : nous l'avons fait nous mêmes !!,-0.8,VEHICULE_PROPRETE,-1.0,Un siège très sale et le chauffeur ne s'excuse pas! Ne sait même pas nettoyer : nous l'avons fait nous mêmes !!
297880320,2024-05-01,2324,695331,91-G7+ ET G7VAN,Service,Grand Public,2.00,Un siège très sale et le chauffeur ne s'excuse pas! Ne sait même pas nettoyer : nous l'avons fait nous mêmes !!,-0.8,CHAUFFEUR_COMPORTEMENT,-0.6,Un siège très sale et le chauffeur ne s'excuse pas! Ne sait même pas nettoyer : nous l'avons fait nous mêmes !!
297834716,2024-04-30,3838,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Sympathique et efficace,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Sympathique et efficace
297841768,2024-04-30,12589,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Super chauffeur ! Personne très agréable et conduite au top ! merci à lui et à la G7 !,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Super chauffeur ! Personne très agréable et conduite au top ! merci à lui et à la G7 !
297841768,2024-04-30,12589,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Super chauffeur ! Personne très agréable et conduite au top ! merci à lui et à la G7 !,1.0,CHAUFFEUR_CONDUITE,1.0,Super chauffeur ! Personne très agréable et conduite au top ! merci à lui et à la G7 !
297676978,2024-04-26,4077,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Adorable, merci beaucoup !!",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Adorable, merci beaucoup !!"
297866037,2024-04-30,1759,607658,56-GRAND PUBLIC,Service plus,Grand Public,5.00,What a great trip. Driver was full of knowledge about the town.,1.0,CHAUFFEUR_COMPORTEMENT,1.0,What a great trip. Driver was full of knowledge about the town.
297866037,2024-04-30,1759,607658,56-GRAND PUBLIC,Service plus,Grand Public,5.00,What a great trip. Driver was full of knowledge about the town.,1.0,TRAJET_ITINERAIRE,1.0,What a great trip. Driver was full of knowledge about the town.
297645544,2024-04-26,12491,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur professionnel et très avenant,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur professionnel et très avenant
297870591,2024-05-01,3403,607658,56-GRAND PUBLIC,Service plus,Grand Public,2.00,Véhicule très bruyant et peu confortable,-0.8,VEHICULE_CONFORT,-0.8,Véhicule très bruyant et peu confortable
297881779,2024-05-01,7585,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,"Course parfaite, chauffeur aux petits soins ! Merci encore pour votre gentillesse, Monsieur.",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Course parfaite, chauffeur aux petits soins ! Merci encore pour votre gentillesse, Monsieur."
297855839,2024-05-01,8699,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur très gentil et ponctuel,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur très gentil et ponctuel
297855839,2024-05-01,8699,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur très gentil et ponctuel,1.0,PONCTUALITE,1.0,Chauffeur très gentil et ponctuel
297882921,2024-05-01,4630,704819,44-SERVICE ECO,Service,Service,3.00,"Il y avait plein de taxi G7 autour de la gare, ça aurait été bien d'essayer de passer",-0.2,PONCTUALITE,-0.2,"Il y avait plein de taxi G7 autour de la gare, ça aurait été bien d'essayer de passer"
297879318,2024-05-01,12299,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,Ne mérite pas d'être chauffeur G7,-0.8,CHAUFFEUR_COMPORTEMENT,-0.8,Ne mérite pas d'être chauffeur G7
297884168,2024-05-01,13448,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Chauffeur super,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur super
297803355,2024-04-30,3717,695331,59-GRAND PUBLIC,Service plus,Grand Public,1.00,"Bonjour |Le chauffeur est arrivé avec quelques minutes de retard. Elle a mit du temps à démarrer le véhicule, car la conductrice s'est d'abord occupé d'un problème personnel pour sa fille.-Ensuite le compteur ne marchait pas, il a fallut qu'elle appelle plusieurs fois avant d'avoir une réponse, mais cela a prit du temps avant que l'on démarre. Elle m'a ensuite dit que le comp-teur était à 15€ puis qu'il fallait le reprendre à nouveau donc elle a ajouté les 15€ de début de course où elle n'avançait pas, puis ceux où le compteur s'est mit à remarcher. Je n-'ai pas eu de justificatif des 15€ + du compteur. Je vous demande une compensation ou une annulation de cette course. Merci de votre compréhension. Bien à vous",-1.0,PONCTUALITE,-0.5,"Le chauffeur est arrivé avec quelques minutes de retard. Le compteur ne marchait pas, il a fallut qu'elle appelle plusieurs fois avant d'avoir une réponse. Je n-'ai pas eu de justificatif des 15€ + du compteur. Je vous demande une compensation ou une annulation de cette course."
297803355,2024-04-30,3717,695331,59-GRAND PUBLIC,Service plus,Grand Public,1.00,"Bonjour |Le chauffeur est arrivé avec quelques minutes de retard. Elle a mit du temps à démarrer le véhicule, car la conductrice s'est d'abord occupé d'un problème personnel pour sa fille.-Ensuite le compteur ne marchait pas, il a fallut qu'elle appelle plusieurs fois avant d'avoir une réponse, mais cela a prit du temps avant que l'on démarre. Elle m'a ensuite dit que le comp-teur était à 15€ puis qu'il fallait le reprendre à nouveau donc elle a ajouté les 15€ de début de course où elle n'avançait pas, puis ceux où le compteur s'est mit à remarcher. Je n-'ai pas eu de justificatif des 15€ + du compteur. Je vous demande une compensation ou une annulation de cette course. Merci de votre compréhension. Bien à vous",-1.0,PRIX_FACTURATION,-1.0,"Le chauffeur est arrivé avec quelques minutes de retard. Le compteur ne marchait pas, il a fallut qu'elle appelle plusieurs fois avant d'avoir une réponse. Je n-'ai pas eu de justificatif des 15€ + du compteur. Je vous demande une compensation ou une annulation de cette course."
297803355,2024-04-30,3717,695331,59-GRAND PUBLIC,Service plus,Grand Public,1.00,"Bonjour |Le chauffeur est arrivé avec quelques minutes de retard. Elle a mit du temps à démarrer le véhicule, car la conductrice s'est d'abord occupé d'un problème personnel pour sa fille.-Ensuite le compteur ne marchait pas, il a fallut qu'elle appelle plusieurs fois avant d'avoir une réponse, mais cela a prit du temps avant que l'on démarre. Elle m'a ensuite dit que le comp-teur était à 15€ puis qu'il fallait le reprendre à nouveau donc elle a ajouté les 15€ de début de course où elle n'avançait pas, puis ceux où le compteur s'est mit à remarcher. Je n-'ai pas eu de justificatif des 15€ + du compteur. Je vous demande une compensation ou une annulation de cette course. Merci de votre compréhension. Bien à vous",-1.0,SERVICE_CLIENT,-0.8,"Le chauffeur est arrivé avec quelques minutes de retard. Le compteur ne marchait pas, il a fallut qu'elle appelle plusieurs fois avant d'avoir une réponse. Je n-'ai pas eu de justificatif des 15€ + du compteur. Je vous demande une compensation ou une annulation de cette course."
297877295,2024-05-01,12101,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"Je tiens à nouveau à vous faire part de mon mécontentement profond concernant ce chauffeur. Il transportait mes 2 enfants et n'a pas pris l'itinéraire normal et a même continué son chemin d-épassant l'adresse de destination. Voyant cela j'ai essayé de joindre le chauffeur à 2 reprises et n'a même pas répondu. J'ai du contacter G7 pour m'assurer que mes enfants n'étaient pas en-danger. Au final, il s'est retrouvé bloqué à la Gare du Nord et j'ai dû aller chercher mes enfants. Je peux vous dire que c'est une personne qui devrait être radiée des chauffeurs de taxi.-Et je peux vous dire que ce type de comportement nuit a votre image. De plus la moindre des choses et de me rembourser la totalité de la course.",-1.0,CHAUFFEUR_CONDUITE,-0.8,Il transportait mes 2 enfants et n'a pas pris l'itinéraire normal et a même continué son chemin d-épassant l'adresse de destination. Voyant cela j'ai essayé de joindre le chauffeur à 2 reprises et n'a même pas répondu. J'ai du contacter G7 pour m'assurer que mes enfants n'étaient pas en-danger. De plus la moindre des choses et de me rembourser la totalité de la course.
297877295,2024-05-01,12101,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"Je tiens à nouveau à vous faire part de mon mécontentement profond concernant ce chauffeur. Il transportait mes 2 enfants et n'a pas pris l'itinéraire normal et a même continué son chemin d-épassant l'adresse de destination. Voyant cela j'ai essayé de joindre le chauffeur à 2 reprises et n'a même pas répondu. J'ai du contacter G7 pour m'assurer que mes enfants n'étaient pas en-danger. Au final, il s'est retrouvé bloqué à la Gare du Nord et j'ai dû aller chercher mes enfants. Je peux vous dire que c'est une personne qui devrait être radiée des chauffeurs de taxi.-Et je peux vous dire que ce type de comportement nuit a votre image. De plus la moindre des choses et de me rembourser la totalité de la course.",-1.0,TRAJET_ITINERAIRE,-1.0,Il transportait mes 2 enfants et n'a pas pris l'itinéraire normal et a même continué son chemin d-épassant l'adresse de destination. Voyant cela j'ai essayé de joindre le chauffeur à 2 reprises et n'a même pas répondu. J'ai du contacter G7 pour m'assurer que mes enfants n'étaient pas en-danger. De plus la moindre des choses et de me rembourser la totalité de la course.
297877295,2024-05-01,12101,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"Je tiens à nouveau à vous faire part de mon mécontentement profond concernant ce chauffeur. Il transportait mes 2 enfants et n'a pas pris l'itinéraire normal et a même continué son chemin d-épassant l'adresse de destination. Voyant cela j'ai essayé de joindre le chauffeur à 2 reprises et n'a même pas répondu. J'ai du contacter G7 pour m'assurer que mes enfants n'étaient pas en-danger. Au final, il s'est retrouvé bloqué à la Gare du Nord et j'ai dû aller chercher mes enfants. Je peux vous dire que c'est une personne qui devrait être radiée des chauffeurs de taxi.-Et je peux vous dire que ce type de comportement nuit a votre image. De plus la moindre des choses et de me rembourser la totalité de la course.",-1.0,SERVICE_CLIENT,-0.9,Il transportait mes 2 enfants et n'a pas pris l'itinéraire normal et a même continué son chemin d-épassant l'adresse de destination. Voyant cela j'ai essayé de joindre le chauffeur à 2 reprises et n'a même pas répondu. J'ai du contacter G7 pour m'assurer que mes enfants n'étaient pas en-danger. De plus la moindre des choses et de me rembourser la totalité de la course.
297849333,2024-04-30,2478,693990,40-CLIENT VAD+ AVEC ATTENTE,Service plus,Autres,5.00,"Chauffeur de taxi très professionnel, courtois, bienveillant et aimable. Un grand merci!",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Chauffeur de taxi très professionnel, courtois, bienveillant et aimable. Un grand merci!"
297865370,2024-05-01,1971,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Très bon chauffeur et agréable,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Très bon chauffeur et agréable
297846859,2024-04-30,2247,6007,11-CLUB AFFAIRES SOCIÉTÉS,Club affaires,Club Affaires,4.00,Arrivé en retard,-0.5,PONCTUALITE,-0.5,Arrivé en retard
297884511,2024-05-01,12070,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Le  retour est +  rapide que l'aller !',0.5,TRAJET_ITINERAIRE,0.5,Le  retour est +  rapide que l'aller !'
297881367,2024-05-01,3554,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Agréable gentille extraordinaire merci,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Agréable gentille extraordinaire merci
297801598,2024-04-29,3152,701191,41-CLIENT VAD+ AVEC ATTENTE,Club affaires,Service Prio,5.00,Parfait  Chzuffeur serviable et d'une excellente présentation,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Parfait  Chzuffeur serviable et d'une excellente présentation
297803688,2024-05-01,7557,695331,91-G7+ ET G7VAN,Service plus,Grand Public,5.00,"Merveilleux service, très aimable",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Merveilleux service, très aimable"
297540766,2024-04-29,5469,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,Taxi conventionné qui n'a pas pris la peine de prendre les papiers nécessaires à une personne handicapé,-1.0,ACCESSIBILITE,-1.0,Taxi conventionné qui n'a pas pris la peine de prendre les papiers nécessaires à une personne handicapé
297825925,2024-04-30,10972,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,"Chauffeur a l' heure, voiture très propre, tout ok",1.0,PONCTUALITE,1.0,"Chauffeur a l' heure, voiture très propre, tout ok"
297825925,2024-04-30,10972,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,"Chauffeur a l' heure, voiture très propre, tout ok",1.0,VEHICULE_PROPRETE,1.0,"Chauffeur a l' heure, voiture très propre, tout ok"
297858635,2024-05-01,3300,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Merci pour l'accueil de mon chien. Super confort dans ce véhicule,1.0,ACCESSIBILITE,1.0,Merci pour l'accueil de mon chien. Super confort dans ce véhicule
297858635,2024-05-01,3300,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Merci pour l'accueil de mon chien. Super confort dans ce véhicule,1.0,VEHICULE_CONFORT,1.0,Merci pour l'accueil de mon chien. Super confort dans ce véhicule
297839939,2024-05-01,8295,698415,45-SERVICE PRIORITAIRE,Service plus,Service Prio,3.00,"Le vehicule confortable,  mais j'avais l'impression de me trouver dans un ""cendrier "" l' odeur de tabac et l'atmosphère  encore un peu enfumé ne correspond pas à  un véhicule club affaire-comme indiqué sur la vitre.",-0.2,VEHICULE_CONFORT,0.3,"Le vehicule confortable, mais j'avais l'impression de me trouver dans un ""cendrier "" l' odeur de tabac et l'atmosphère  encore un peu enfumé ne correspond pas à  un véhicule club affaire"
297839939,2024-05-01,8295,698415,45-SERVICE PRIORITAIRE,Service plus,Service Prio,3.00,"Le vehicule confortable,  mais j'avais l'impression de me trouver dans un ""cendrier "" l' odeur de tabac et l'atmosphère  encore un peu enfumé ne correspond pas à  un véhicule club affaire-comme indiqué sur la vitre.",-0.2,VEHICULE_PROPRETE,-0.7,"Le vehicule confortable, mais j'avais l'impression de me trouver dans un ""cendrier "" l' odeur de tabac et l'atmosphère  encore un peu enfumé ne correspond pas à  un véhicule club affaire"
297875420,2024-05-01,12142,695331,59-GRAND PUBLIC,Service,Grand Public,4.00,Très bien mais le paiement via l'application était en panne. J'ai du payer en CB à l'arrivée. Le chauffeur nous avait prévenu au départ. On a fait confiance à G7 et le prix était normal.,0.5,APPLICATION,-0.5,Très bien mais le paiement via l'application était en panne. J'ai du payer en CB à l'arrivée. Le chauffeur nous avait prévenu au départ. On a fait confiance à G7 et le prix était normal.
297875420,2024-05-01,12142,695331,59-GRAND PUBLIC,Service,Grand Public,4.00,Très bien mais le paiement via l'application était en panne. J'ai du payer en CB à l'arrivée. Le chauffeur nous avait prévenu au départ. On a fait confiance à G7 et le prix était normal.,0.5,PRIX_FACTURATION,1.0,Très bien mais le paiement via l'application était en panne. J'ai du payer en CB à l'arrivée. Le chauffeur nous avait prévenu au départ. On a fait confiance à G7 et le prix était normal.
296815019,2024-04-27,401,695331,92-G7VIP ET G7VANVIP,Service plus,Grand Public,5.00,Chauffeur très agréable et sympathique,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur très agréable et sympathique
